"oid","longitude","latitude","providers","species","datasets","date_min","date_max","num_records","num_animals","num_species","y1_value","y2_value","y3_value","csquare","geom_wkt"
23239299,-70,13,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-07-02","2015-09-03",63,1,1,,,,"7106:229","POLYGON((-69 12,-70 12,-70 13,-69 13,-69 12))"
23239302,-70,13,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-07-15","2015-07-17",15,1,1,,,,"7106:239","POLYGON((-69 13,-70 13,-70 14,-69 14,-69 13))"
23239313,-69,15,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-07-26","2015-07-30",21,1,1,,,,"7106:249","POLYGON((-69 14,-70 14,-70 15,-69 15,-69 14))"
23541424,-69,29,"CRAM-UPV","Caretta caretta","1401","2017-11-26","2017-11-29",3,1,1,,,,"7206:489","POLYGON((-69 28,-70 28,-70 29,-69 29,-69 28))"
23309753,-69,32,"ADS Biodiversidad","Caretta caretta","1801","2018-11-19","2018-11-20",11,1,1,,,,"7306:219","POLYGON((-69 31,-70 31,-70 32,-69 32,-69 31))"
23309755,-69,33,"ADS Biodiversidad;Seaturtle.org/NCWRC/DUML","Caretta caretta","1801;655","2010-07-27","2018-11-22",16,2,1,,,,"7306:229","POLYGON((-69 32,-70 32,-70 33,-69 33,-69 32))"
23523397,-69,37,"Seaturtle.org/NCWRC/DUML;Virginia Aquarium & Marine Science Center Foundation","Caretta caretta","1018;655","2010-07-05","2015-04-04",14,2,1,,,,"7306:469","POLYGON((-69 36,-70 36,-70 37,-69 37,-69 36))"
23461666,-69,38,"Fundacion Oceanografic;Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas;Lepidochelys kempii","2133;410;655","2007-09-07","2014-02-26",22,7,3,,,,"7306:479","POLYGON((-69 37,-70 37,-70 38,-69 38,-69 37))"
23461684,-69,39,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas;Lepidochelys kempii","2133;410","2007-11-23","2014-03-23",9,5,3,,,,"7306:489","POLYGON((-69 38,-70 38,-70 39,-69 39,-69 38))"
23348407,-69,40,"Fundacion Oceanografic","Caretta caretta","2133","2007-11-25","2008-01-06",8,1,1,,,,"7306:499","POLYGON((-69 39,-70 39,-70 40,-69 40,-69 39))"
24546598,-69,-15,"Projeto TAMAR","Lepidochelys olivacea","984","2006-05-13","2006-05-13",1,1,1,,,,"5106:458","POLYGON((-68 -15,-68 -16,-69 -16,-69 -15,-68 -15))"
24545046,-68,-10,"Projeto TAMAR","Caretta caretta","984","2006-06-04","2006-06-04",1,1,1,,,,"5006:498","POLYGON((-68 -9,-68 -10,-69 -10,-69 -9,-68 -9))"
24545044,-68,-9,"Projeto TAMAR","Caretta caretta","984","2007-08-17","2007-08-17",1,1,1,,,,"5006:488","POLYGON((-68 -8,-68 -9,-69 -9,-69 -8,-68 -8))"
24547152,-69,4,"Projeto TAMAR","Caretta caretta","984","2009-08-04","2009-08-04",1,1,1,,,,"7006:238","POLYGON((-68 3,-69 3,-69 4,-68 4,-68 3))"
23239308,-68,15,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-07-30","2015-08-15",17,1,1,,,,"7106:248","POLYGON((-68 14,-69 14,-69 15,-68 15,-68 14))"
23239656,-68,16,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-08-03","2015-08-12",21,1,1,,,,"7106:458","POLYGON((-68 15,-69 15,-69 16,-68 16,-68 15))"
23541414,-68,28,"CRAM-UPV","Caretta caretta","1401","2017-11-16","2017-11-16",1,1,1,,,,"7206:478","POLYGON((-68 27,-69 27,-69 28,-68 28,-68 27))"
23541421,-68,29,"CRAM-UPV","Caretta caretta","1401","2017-11-17","2017-11-25",7,1,1,,,,"7206:488","POLYGON((-68 28,-69 28,-69 29,-68 29,-68 28))"
23309749,-68,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-16","2018-11-16",4,1,1,,,,"7306:208","POLYGON((-68 30,-69 30,-69 31,-68 31,-68 30))"
23309751,-68,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-17","2018-11-18",8,1,1,,,,"7306:218","POLYGON((-68 31,-69 31,-69 32,-68 32,-68 31))"
6421414,-69,33,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-27","2010-07-27",7,1,1,,,,"7306:228","POLYGON((-68 32,-69 32,-69 33,-68 33,-68 32))"
6421417,-68,34,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-25","2010-07-25",10,1,1,,,,"7306:238","POLYGON((-68 33,-69 33,-69 34,-68 34,-68 33))"
23348306,-69,37,"Fundacion Oceanografic","Chelonia mydas","2133","2007-09-12","2007-09-12",1,1,1,,,,"7306:468","POLYGON((-68 36,-69 36,-69 37,-68 37,-68 36))"
23461664,-68,38,"Fundacion Oceanografic;Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas;Lepidochelys kempii","2133;410;655","2007-09-08","2014-02-27",23,7,3,,,,"7306:478","POLYGON((-68 37,-69 37,-69 38,-68 38,-68 37))"
23348361,-68,38,"Fundacion Oceanografic","Caretta caretta;Chelonia mydas","2133","2007-12-14","2014-03-26",5,3,2,,,,"7306:488","POLYGON((-68 38,-69 38,-69 39,-68 39,-68 38))"
23348399,-68,40,"Fundacion Oceanografic","Caretta caretta","2133","2007-12-31","2008-01-03",4,1,1,,,,"7306:498","POLYGON((-68 39,-69 39,-69 40,-68 40,-68 39))"
24546897,-68,-22,"Projeto TAMAR","Eretmochelys imbricata","984","2005-04-02","2005-04-02",1,1,1,,,,"5206:227","POLYGON((-67 -22,-67 -23,-68 -23,-68 -22,-67 -22))"
24546599,-67,-17,"Projeto TAMAR","Lepidochelys olivacea","984","2006-03-22","2006-03-22",1,1,1,,,,"5106:467","POLYGON((-67 -16,-67 -17,-68 -17,-68 -16,-67 -16))"
24545045,-68,-10,"Projeto TAMAR","Caretta caretta","984","2008-05-30","2008-05-30",1,1,1,,,,"5006:497","POLYGON((-67 -9,-67 -10,-68 -10,-68 -9,-67 -9))"
24547148,-68,3,"Projeto TAMAR","Eretmochelys imbricata","984","2005-10-24","2005-10-24",1,1,1,,,,"7006:227","POLYGON((-67 2,-68 2,-68 3,-67 3,-67 2))"
23525976,-67,12,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-17","2014-09-18",5,1,1,,,,"7106:217","POLYGON((-67 11,-68 11,-68 12,-67 12,-67 11))"
23525982,-67,12,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-16","2014-09-17",8,1,1,,,,"7106:227","POLYGON((-67 12,-68 12,-68 13,-67 13,-67 12))"
23239303,-68,15,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-08-14","2015-08-14",2,1,1,,,,"7106:247","POLYGON((-67 14,-68 14,-68 15,-67 15,-67 14))"
23239651,-68,16,"Sea Turtles and Marine Mammal Conservation Program (ProCTMM)","Eretmochelys imbricata","1292","2015-08-04","2015-08-13",52,1,1,,,,"7106:457","POLYGON((-67 15,-68 15,-68 16,-67 16,-67 15))"
23541413,-68,28,"CRAM-UPV","Caretta caretta","1401","2017-11-12","2017-11-15",3,1,1,,,,"7206:477","POLYGON((-67 27,-68 27,-68 28,-67 28,-67 27))"
23309748,-67,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-12","2018-11-15",13,1,1,,,,"7306:207","POLYGON((-67 30,-68 30,-68 31,-67 31,-67 30))"
6421418,-68,34,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-23","2010-07-23",8,1,1,,,,"7306:247","POLYGON((-67 34,-68 34,-68 35,-67 35,-67 34))"
6421424,-67,35,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-21","2010-07-21",4,1,1,,,,"7306:457","POLYGON((-67 35,-68 35,-68 36,-67 36,-67 35))"
23461651,-67,37,"Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta","410;655","2010-07-09","2014-03-02",11,2,1,,,,"7306:467","POLYGON((-67 36,-68 36,-68 37,-67 37,-67 36))"
23461662,-67,38,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-01-04","2014-04-05",57,4,2,,,,"7306:477","POLYGON((-67 37,-68 37,-68 38,-67 38,-67 37))"
23461683,-67,39,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas;Lepidochelys kempii","2133;410","2007-12-15","2014-04-06",22,6,3,,,,"7306:487","POLYGON((-67 38,-68 38,-68 39,-67 39,-67 38))"
23461692,-67,40,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2007-12-26","2014-06-01",29,5,2,,,,"7306:497","POLYGON((-67 39,-68 39,-68 40,-67 40,-67 39))"
23350189,-67,41,"Fundacion Oceanografic","Caretta caretta","2133","2014-05-26","2014-05-29",4,1,1,,,,"7406:207","POLYGON((-67 40,-68 40,-68 41,-67 41,-67 40))"
6398290,-67,-38,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-10","2009-04-10",1,1,1,,,,"5306:476","POLYGON((-66 -37,-66 -38,-67 -38,-67 -37,-66 -37))"
24547151,-66,4,"Projeto TAMAR","Caretta caretta","984","2006-12-21","2007-08-20",2,2,1,,,,"7006:236","POLYGON((-66 3,-67 3,-67 4,-66 4,-66 3))"
23525974,-67,12,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-18","2014-11-15",681,1,1,,,,"7106:216","POLYGON((-66 11,-67 11,-67 12,-66 12,-66 11))"
23525980,-66,13,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-15","2014-09-16",9,1,1,,,,"7106:226","POLYGON((-66 12,-67 12,-67 13,-66 13,-66 12))"
23541410,-66,27,"CRAM-UPV","Caretta caretta","1401","2017-11-10","2017-11-10",1,1,1,,,,"7206:476","POLYGON((-66 27,-67 27,-67 28,-66 28,-66 27))"
23309744,-66,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-10","2018-11-12",11,1,1,,,,"7306:206","POLYGON((-66 30,-67 30,-67 31,-66 31,-66 30))"
6421423,-67,36,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-21","2010-07-21",4,1,1,,,,"7306:456","POLYGON((-66 35,-67 35,-67 36,-66 36,-66 35))"
6421426,-67,36,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-09","2010-07-09",3,1,1,,,,"7306:466","POLYGON((-66 36,-67 36,-67 37,-66 37,-66 36))"
23461656,-66,38,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-01-05","2014-05-08",18,4,2,,,,"7306:476","POLYGON((-66 37,-67 37,-67 38,-66 38,-66 37))"
23461680,-66,39,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas;Lepidochelys kempii","2133;410","2007-12-18","2014-04-08",25,6,3,,,,"7306:486","POLYGON((-66 38,-67 38,-67 39,-66 39,-66 38))"
23461691,-66,40,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas;Lepidochelys kempii","2133;410","2007-12-21","2014-06-02",16,6,3,,,,"7306:496","POLYGON((-66 39,-67 39,-67 40,-66 40,-66 39))"
23464272,-66,41,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta","2133;410","2012-09-21","2014-05-25",2,2,1,,,,"7406:206","POLYGON((-66 40,-67 40,-67 41,-66 41,-66 40))"
23350192,-66,41,"Fundacion Oceanografic","Caretta caretta","2133","2014-05-23","2014-05-24",2,1,1,,,,"7406:216","POLYGON((-66 41,-67 41,-67 42,-66 42,-66 41))"
24545043,-66,-8,"Projeto TAMAR","Caretta caretta","984","2009-06-22","2009-06-22",1,1,1,,,,"5006:485","POLYGON((-65 -8,-65 -9,-66 -9,-66 -8,-65 -8))"
24547147,-65,2,"Projeto TAMAR","Caretta caretta","984","2006-06-05","2006-06-05",1,1,1,,,,"7006:225","POLYGON((-65 2,-66 2,-66 3,-65 3,-65 2))"
24547149,-66,3,"Projeto TAMAR","Caretta caretta","984","2007-08-05","2007-08-05",1,1,1,,,,"7006:235","POLYGON((-65 3,-66 3,-66 4,-65 4,-65 3))"
23525978,-65,13,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-14","2014-09-15",11,1,1,,,,"7106:225","POLYGON((-65 12,-66 12,-66 13,-65 13,-65 12))"
23541409,-65,28,"CRAM-UPV","Caretta caretta","1401","2017-11-07","2017-11-09",2,1,1,,,,"7206:475","POLYGON((-65 27,-66 27,-66 28,-65 28,-65 27))"
23309741,-65,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-08","2018-11-09",12,1,1,,,,"7306:205","POLYGON((-65 30,-66 30,-66 31,-65 31,-65 30))"
23461650,-65,36,"Virginia Aquarium Stranding Response Program","Caretta caretta","410","2014-05-17","2014-05-20",21,1,1,,,,"7306:455","POLYGON((-65 35,-66 35,-66 36,-65 36,-65 35))"
6421425,-65,37,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-11","2010-07-11",12,1,1,,,,"7306:465","POLYGON((-65 36,-66 36,-66 37,-65 37,-65 36))"
23461653,-65,38,"Fundacion Oceanografic;Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410;655","2009-03-27","2014-05-09",7,4,2,,,,"7306:475","POLYGON((-65 37,-66 37,-66 38,-65 38,-65 37))"
23461677,-65,39,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-01-01","2014-05-06",66,5,2,,,,"7306:485","POLYGON((-65 38,-66 38,-66 39,-65 39,-65 38))"
23461688,-65,40,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-01-14","2014-06-03",18,3,2,,,,"7306:495","POLYGON((-65 39,-66 39,-66 40,-65 40,-65 39))"
23464271,-65,41,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas","2133;410","2007-12-23","2014-05-21",26,4,2,,,,"7406:205","POLYGON((-65 40,-66 40,-66 41,-65 41,-65 40))"
23350190,-66,41,"Fundacion Oceanografic","Caretta caretta","2133","2014-05-22","2014-05-22",1,1,1,,,,"7406:215","POLYGON((-65 41,-66 41,-66 42,-65 42,-65 41))"
24547145,-64,3,"Projeto TAMAR","Caretta caretta","984","2007-03-30","2009-04-30",2,1,1,,,,"7006:124","POLYGON((-64 2,-65 2,-65 3,-64 3,-64 2))"
24547146,-64,4,"Projeto TAMAR","Caretta caretta","984","2007-05-18","2007-05-18",1,1,1,,,,"7006:134","POLYGON((-64 3,-65 3,-65 4,-64 4,-64 3))"
6351554,-65,11,"Cayman Islands Department of Environment","Caretta caretta","350","2004-08-24","2004-08-24",1,1,1,,,,"7106:114","POLYGON((-64 11,-65 11,-65 12,-64 12,-64 11))"
23525909,-64,13,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-13","2014-09-14",9,1,1,,,,"7106:124","POLYGON((-64 12,-65 12,-65 13,-64 13,-64 12))"
23541407,-64,28,"CRAM-UPV","Caretta caretta","1401","2017-11-05","2017-11-06",2,1,1,,,,"7206:374","POLYGON((-64 27,-65 27,-65 28,-64 28,-64 27))"
23309726,-64,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-05","2018-11-07",9,1,1,,,,"7306:104","POLYGON((-64 30,-65 30,-65 31,-64 31,-64 30))"
23461586,-64,35,"Virginia Aquarium Stranding Response Program","Caretta caretta","410","2014-05-10","2014-05-17",58,1,1,,,,"7306:354","POLYGON((-64 35,-65 35,-65 36,-64 36,-64 35))"
6421419,-65,37,"Seaturtle.org/NCWRC/DUML","Caretta caretta","655","2010-07-13","2010-07-13",12,1,1,,,,"7306:364","POLYGON((-64 36,-65 36,-65 37,-64 37,-64 36))"
23461607,-64,38,"Fundacion Oceanografic;Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410;655","2009-01-16","2014-05-10",32,5,2,,,,"7306:374","POLYGON((-64 37,-65 37,-65 38,-64 38,-64 37))"
23461616,-64,39,"Fundacion Oceanografic;Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410;655","2009-01-15","2014-05-11",49,4,2,,,,"7306:384","POLYGON((-64 38,-65 38,-65 39,-64 39,-64 38))"
23461646,-64,40,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-03-30","2014-06-04",13,3,2,,,,"7306:394","POLYGON((-64 39,-65 39,-65 40,-64 40,-64 39))"
23464266,-64,41,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta","2133;410","2008-01-26","2012-09-23",7,2,1,,,,"7406:104","POLYGON((-64 40,-65 40,-65 41,-64 41,-64 40))"
23464269,-64,41,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Chelonia mydas","2133;410","2007-12-26","2012-09-23",7,2,2,,,,"7406:114","POLYGON((-64 41,-65 41,-65 42,-64 42,-64 41))"
6398237,-64,-37,"Diego Albareda-PRICTMA","Chelonia mydas","441","2009-04-03","2009-04-03",1,1,1,,,,"5306:373","POLYGON((-63 -37,-63 -38,-64 -38,-64 -37,-63 -37))"
24545042,-63,-10,"Projeto TAMAR","Caretta caretta","984","2006-09-17","2006-09-17",1,1,1,,,,"5006:393","POLYGON((-63 -9,-63 -10,-64 -10,-64 -9,-63 -9))"
24545040,-63,-9,"Projeto TAMAR","Caretta caretta","984","2006-09-30","2006-09-30",1,1,1,,,,"5006:383","POLYGON((-63 -8,-63 -9,-64 -9,-64 -8,-63 -8))"
24545038,-63,-8,"Projeto TAMAR","Caretta caretta","984","2006-06-05","2009-05-05",2,1,1,,,,"5006:373","POLYGON((-63 -7,-63 -8,-64 -8,-64 -7,-63 -7))"
24545034,-63,-3,"Projeto TAMAR","Eretmochelys imbricata","984","2005-02-27","2005-02-27",1,1,1,,,,"5006:123","POLYGON((-63 -2,-63 -3,-64 -3,-64 -2,-63 -2))"
24547141,-64,2,"Projeto TAMAR","Caretta caretta","984","2007-11-06","2007-11-06",1,1,1,,,,"7006:113","POLYGON((-63 1,-64 1,-64 2,-63 2,-63 1))"
23525907,-64,13,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-12","2014-09-13",2,1,1,,,,"7106:123","POLYGON((-63 12,-64 12,-64 13,-63 13,-63 12))"
23525912,-63,14,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-11","2014-09-12",4,1,1,,,,"7106:133","POLYGON((-63 13,-64 13,-64 14,-63 14,-63 13))"
23212432,-63,16,"Jake Levenson","Dermochelys coriacea","1174","2014-06-01","2014-06-02",5,1,1,,,,"7106:353","POLYGON((-63 15,-64 15,-64 16,-63 16,-63 15))"
23212465,-63,18,"Jake Levenson","Dermochelys coriacea","1174","2014-06-10","2014-06-10",2,1,1,,,,"7106:373","POLYGON((-63 17,-64 17,-64 18,-63 18,-63 17))"
23527028,-63,18,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2015-06-16","2016-04-16",786,2,1,,,,"7106:383","POLYGON((-63 18,-64 18,-64 19,-63 19,-63 18))"
23541405,-64,28,"CRAM-UPV","Caretta caretta","1401","2017-11-03","2017-11-03",1,1,1,,,,"7206:373","POLYGON((-63 27,-64 27,-64 28,-63 28,-63 27))"
23309723,-64,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-04","2018-11-05",4,1,1,,,,"7306:103","POLYGON((-63 30,-64 30,-64 31,-63 31,-63 30))"
23309739,-63,31,"ADS Biodiversidad","Caretta caretta","1801","2018-11-03","2018-11-04",7,1,1,,,,"7306:113","POLYGON((-63 31,-64 31,-64 32,-63 32,-63 31))"
23461578,-63,35,"Virginia Aquarium Stranding Response Program","Caretta caretta","410","2014-05-07","2014-05-10",18,1,1,,,,"7306:353","POLYGON((-63 35,-64 35,-64 36,-63 36,-63 35))"
23348190,-63,37,"Fundacion Oceanografic","Lepidochelys kempii","2133","2009-01-19","2009-01-19",1,1,1,,,,"7306:363","POLYGON((-63 36,-64 36,-64 37,-63 37,-63 36))"
23461603,-63,38,"Fundacion Oceanografic;Seaturtle.org/NCWRC/DUML;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410;655","2009-01-17","2014-04-12",23,5,2,,,,"7306:373","POLYGON((-63 37,-64 37,-64 38,-63 38,-63 37))"
23348257,-63,39,"Fundacion Oceanografic","Caretta caretta;Lepidochelys kempii","2133","2009-01-02","2014-05-12",15,3,2,,,,"7306:383","POLYGON((-63 38,-64 38,-64 39,-63 39,-63 38))"
23461644,-63,40,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2008-01-27","2014-06-05",6,4,2,,,,"7306:393","POLYGON((-63 39,-64 39,-64 40,-63 40,-63 39))"
23464264,-64,41,"Virginia Aquarium Stranding Response Program","Caretta caretta","410","2012-09-24","2012-09-24",10,1,1,,,,"7406:103","POLYGON((-63 40,-64 40,-64 41,-63 41,-63 40))"
23464268,-64,41,"Virginia Aquarium Stranding Response Program","Caretta caretta","410","2012-09-23","2012-09-23",1,1,1,,,,"7406:113","POLYGON((-63 41,-64 41,-64 42,-63 42,-63 41))"
6398289,-62,-39,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-12-21","2008-12-24",3,1,1,,,,"5306:392","POLYGON((-62 -39,-62 -40,-63 -40,-63 -39,-62 -39))"
6398281,-62,-39,"Diego Albareda-PRICTMA","Chelonia mydas","441","2008-02-21","2008-12-24",57,2,1,,,,"5306:382","POLYGON((-62 -38,-62 -39,-63 -39,-63 -38,-62 -38))"
6383212,-63,-19,"Pro Delphinus & NOAA - Southwest Fisheries Science Center","Caretta caretta","931","2004-02-04","2004-02-04",1,1,1,,,,"5106:392","POLYGON((-62 -19,-62 -20,-63 -20,-63 -19,-62 -19))"
6383211,-63,-17,"Pro Delphinus & NOAA - Southwest Fisheries Science Center","Caretta caretta","931","2003-09-15","2003-09-15",1,1,1,,,,"5106:372","POLYGON((-62 -17,-62 -18,-63 -18,-63 -17,-62 -17))"
24546597,-63,-16,"Projeto TAMAR","Eretmochelys imbricata","984","2005-09-01","2005-09-01",1,1,1,,,,"5106:352","POLYGON((-62 -15,-62 -16,-63 -16,-63 -15,-62 -15))"
24545035,-62,-7,"Projeto TAMAR","Caretta caretta","984","2007-12-03","2007-12-03",1,1,1,,,,"5006:362","POLYGON((-62 -6,-62 -7,-63 -7,-63 -6,-62 -6))"
24547140,-62,2,"Projeto TAMAR","Caretta caretta","984","2008-02-10","2008-02-10",1,1,1,,,,"7006:112","POLYGON((-62 1,-63 1,-63 2,-62 2,-62 1))"
24547143,-63,2,"Projeto TAMAR","Eretmochelys imbricata","984","2005-05-08","2005-05-08",1,1,1,,,,"7006:122","POLYGON((-62 2,-63 2,-63 3,-62 3,-62 2))"
23525910,-63,14,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2014-09-11","2014-09-11",6,1,1,,,,"7106:132","POLYGON((-62 13,-63 13,-63 14,-62 14,-62 13))"
23525915,-62,15,"Jacob Levenson;ONCFS & Kap'Natirel","Chelonia mydas;Dermochelys coriacea","1022;890","2011-05-19","2014-09-11",37,3,2,,,,"7106:142","POLYGON((-62 14,-63 14,-63 15,-62 15,-62 14))"
23212430,-62,16,"Jacob Levenson;Jake Levenson","Dermochelys coriacea","1174;890","2011-05-15","2014-06-07",31,4,1,,,,"7106:352","POLYGON((-62 15,-63 15,-63 16,-62 16,-62 15))"
23526534,-62,17,"Jacob Levenson;Jake Levenson;ONCFS & Kap'Natirel","Chelonia mydas;Dermochelys coriacea","1022;1174;890","2011-05-15","2014-12-20",63,4,2,,,,"7106:362","POLYGON((-62 16,-63 16,-63 17,-62 17,-62 16))"
23526640,-62,18,"Jake Levenson;ONCFS & Kap'Natirel","Chelonia mydas;Dermochelys coriacea","1022;1174","2014-06-09","2015-01-12",1354,4,2,,,,"7106:372","POLYGON((-62 17,-63 17,-63 18,-62 18,-62 17))"
23526868,-63,18,"ONCFS & Kap'Natirel","Chelonia mydas","1022","2015-06-15","2016-04-16",3597,2,1,,,,"7106:382","POLYGON((-62 18,-63 18,-63 19,-62 19,-62 18))"
23541404,-62,28,"CRAM-UPV","Caretta caretta","1401","2017-10-31","2017-10-31",1,1,1,,,,"7206:372","POLYGON((-62 27,-63 27,-63 28,-62 28,-62 27))"
23309737,-62,31,"ADS Biodiversidad","Caretta caretta","1801","2018-10-29","2018-11-01",13,1,1,,,,"7306:112","POLYGON((-62 31,-63 31,-63 32,-62 32,-62 31))"
23461561,-62,35,"Virginia Aquarium Stranding Response Program","Caretta caretta","410","2014-04-14","2014-04-15",31,1,1,,,,"7306:142","POLYGON((-62 34,-63 34,-63 35,-62 35,-62 34))"
23461574,-62,36,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-01-21","2014-05-07",124,2,2,,,,"7306:352","POLYGON((-62 35,-63 35,-63 36,-62 36,-62 35))"
23461594,-62,37,"Fundacion Oceanografic;Observatorio Ambiental Granadilla;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410;496","2009-01-04","2014-04-11",18,4,2,,,,"7306:362","POLYGON((-62 36,-63 36,-63 37,-62 37,-62 36))"
23461600,-62,38,"Fundacion Oceanografic;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","2133;410","2009-01-03","2014-03-15",69,4,2,,,,"7306:372","POLYGON((-62 37,-63 37,-63 38,-62 38,-62 37))"
23461613,-62,39,"Fundacion Oceanografic;North Carolina Renewable Ocean Energy Program;Virginia Aquarium Stranding Response Program","Caretta caretta;Lepidochelys kempii","1490;2133;410","2009-01-27","2017-05-28",53,4,2,,,,"7306:382","POLYGON((-62 38,-63 38,-63 39,-62 39,-62 38))"
